latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.22144,6.172249,405.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2018-07-10,27.0,17.6,22.2,0.00,0.00
2018-07-11,25.5,14.5,20.0,0.00,0.00
2018-07-12,26.1,13.1,20.5,0.00,0.00
2018-07-13,29.2,16.5,23.2,0.00,0.00
2018-07-14,30.2,20.1,24.4,0.90,0.00
2018-07-15,28.7,17.9,23.4,0.00,0.00
2018-07-16,28.5,15.4,22.8,0.00,0.00
2018-07-17,27.1,16.7,22.0,2.40,0.00
2018-07-18,29.5,18.4,24.2,0.00,0.00
2018-07-19,30.2,19.3,24.6,0.00,0.00
2018-07-20,29.9,19.3,23.8,6.70,0.00
2018-07-21,22.9,16.5,19.3,9.40,0.00
2018-07-22,24.7,17.2,20.8,0.10,0.00
2018-07-23,26.6,17.4,22.2,0.00,0.00
2018-07-24,30.4,17.5,23.7,0.00,0.00
2018-07-25,29.3,19.3,24.7,0.10,0.00
2018-07-26,32.4,19.2,25.9,0.00,0.00
2018-07-27,32.0,20.1,26.5,0.00,0.00
2018-07-28,25.8,20.1,22.8,7.20,0.00
2018-07-29,30.7,18.4,24.2,0.00,0.00
2018-07-30,32.1,20.1,26.3,0.00,0.00
2018-07-31,32.6,21.2,27.0,0.00,0.00
2018-08-01,32.4,21.6,26.8,0.10,0.00
2018-08-02,31.0,20.6,25.8,0.00,0.00
2018-08-03,32.3,19.7,26.9,0.00,0.00
2018-08-04,33.3,22.7,28.2,0.00,0.00
2018-08-05,33.7,22.3,27.6,0.00,0.00
2018-08-06,32.2,22.7,27.3,1.10,0.00
2018-08-07,33.3,20.6,27.2,0.00,0.00
2018-08-08,31.3,21.0,25.5,1.20,0.00
2018-08-09,30.1,19.1,21.9,16.90,0.00
2018-08-10,25.1,17.1,20.5,0.10,0.00
2018-08-11,25.4,16.0,20.8,0.00,0.00
2018-08-12,30.3,16.2,22.8,0.00,0.00
2018-08-13,24.1,18.8,21.1,16.30,0.00
2018-08-14,23.1,16.7,19.6,6.10,0.00
2018-08-15,25.4,15.9,20.8,0.00,0.00
2018-08-16,29.3,16.5,22.5,0.00,0.00
2018-08-17,26.3,18.5,21.9,2.30,0.00
2018-08-18,25.5,17.5,21.1,1.10,0.00
2018-08-19,27.3,17.8,22.6,0.80,0.00
2018-08-20,28.7,19.8,24.0,0.00,0.00
2018-08-21,29.1,17.3,23.6,0.00,0.00
2018-08-22,31.2,19.9,24.4,0.00,0.00
2018-08-23,30.9,18.2,23.9,2.90,0.00
2018-08-24,24.0,16.3,20.4,9.30,0.00
2018-08-25,17.5,12.5,15.5,0.10,0.00
2018-08-26,19.4,11.5,15.3,0.40,0.00
2018-08-27,26.8,12.7,19.6,0.00,0.00
2018-08-28,28.2,16.9,22.2,0.00,0.00
2018-08-29,28.3,16.6,21.2,7.00,0.00
2018-08-30,21.5,15.1,18.3,0.30,0.00
2018-08-31,20.3,14.8,17.6,1.70,0.00
2018-09-01,18.8,13.4,15.7,0.80,0.00
2018-09-02,19.5,13.2,16.0,0.00,0.00
2018-09-03,21.6,12.7,16.7,0.00,0.00
2018-09-04,23.6,14.0,18.8,0.00,0.00
2018-09-05,26.7,14.4,20.3,0.00,0.00
2018-09-06,23.6,18.1,19.4,4.40,0.00
2018-09-07,23.5,15.9,19.2,5.50,0.00
2018-09-08,23.8,13.5,18.6,0.00,0.00
2018-09-09,27.3,14.6,20.7,0.00,0.00
2018-09-10,27.7,17.1,22.1,0.00,0.00
2018-09-11,28.8,14.8,21.5,0.00,0.00
2018-09-12,30.4,18.3,23.2,1.40,0.00
2018-09-13,26.3,17.6,21.0,12.00,0.00
2018-09-14,22.8,17.2,19.6,2.20,0.00
2018-09-15,22.5,13.9,18.3,0.20,0.00
