latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.924427,7.439222,554.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2018-04-21,24.1,9.3,16.5,0.00,0.00
2018-04-22,23.4,10.0,17.2,0.00,0.00
2018-04-23,20.9,11.1,14.8,13.30,0.00
2018-04-24,19.7,8.6,14.1,0.30,0.00
2018-04-25,21.3,9.2,15.4,0.10,0.00
2018-04-26,13.5,9.3,11.1,3.10,0.00
2018-04-27,20.6,4.8,12.5,0.00,0.00
2018-04-28,19.7,9.9,14.0,0.80,0.00
2018-04-29,22.3,8.7,15.1,1.50,0.00
2018-04-30,15.1,6.8,11.0,7.80,0.00
2018-05-01,9.7,6.8,7.9,5.50,0.00
2018-05-02,12.2,5.5,9.2,0.70,0.00
2018-05-03,11.8,8.4,10.0,6.00,0.00
2018-05-04,17.0,10.3,13.4,0.20,0.00
2018-05-05,19.7,13.1,15.9,0.00,0.00
2018-05-06,21.8,9.9,16.1,0.00,0.00
2018-05-07,22.0,9.9,15.4,0.00,0.00
2018-05-08,22.3,9.7,16.1,0.50,0.00
2018-05-09,19.8,11.1,15.0,8.40,0.00
2018-05-10,13.7,10.4,12.0,10.60,0.00
2018-05-11,18.9,6.9,13.2,0.00,0.00
2018-05-12,21.9,10.4,16.4,0.30,0.00
2018-05-13,13.9,8.2,10.7,8.60,0.00
2018-05-14,13.0,7.7,9.9,3.60,0.00
2018-05-15,14.2,8.8,11.3,14.90,0.00
2018-05-16,14.1,6.9,10.4,4.70,0.00
2018-05-17,16.6,8.0,12.0,6.20,0.00
2018-05-18,18.2,6.0,12.6,0.20,0.00
2018-05-19,17.8,7.5,12.9,0.60,0.00
2018-05-20,16.9,7.0,12.5,0.00,0.00
2018-05-21,19.9,8.3,14.4,0.50,0.00
2018-05-22,19.5,10.3,15.1,4.50,0.00
2018-05-23,18.2,11.7,14.7,8.00,0.00
2018-05-24,20.4,11.2,16.1,5.90,0.00
2018-05-25,23.5,10.7,17.4,0.00,0.00
2018-05-26,24.4,11.6,18.5,0.00,0.00
2018-05-27,24.4,13.0,18.6,0.10,0.00
2018-05-28,23.5,13.1,18.6,0.70,0.00
2018-05-29,20.6,14.2,17.3,11.10,0.00
2018-05-30,22.8,12.8,17.6,1.10,0.00
2018-05-31,20.6,13.8,16.9,7.60,0.00
2018-06-01,20.7,11.5,16.4,4.10,0.00
2018-06-02,22.0,13.1,17.6,0.20,0.00
2018-06-03,22.9,11.9,17.8,1.10,0.00
2018-06-04,22.0,15.4,18.5,13.00,0.00
2018-06-05,22.6,13.6,17.9,5.70,0.00
2018-06-06,21.5,15.1,18.4,2.30,0.00
2018-06-07,20.8,14.7,17.6,4.40,0.00
2018-06-08,21.6,15.1,17.6,9.30,0.00
2018-06-09,23.6,14.3,18.8,0.80,0.00
2018-06-10,24.2,15.0,19.8,0.30,0.00
2018-06-11,22.2,15.8,18.4,8.30,0.00
2018-06-12,18.9,14.5,16.5,8.70,0.00
2018-06-13,14.6,11.9,13.2,20.40,0.00
2018-06-14,18.4,10.4,14.0,0.20,0.00
2018-06-15,20.7,10.5,15.7,0.00,0.00
2018-06-16,22.6,9.7,16.9,0.00,0.00
2018-06-17,20.7,15.0,16.9,2.80,0.00
2018-06-18,21.6,14.2,17.5,0.70,0.00
2018-06-19,23.7,12.6,18.7,0.00,0.00
2018-06-20,26.7,12.5,20.0,0.00,0.00
2018-06-21,25.6,16.3,21.1,2.90,0.00
2018-06-22,18.3,10.3,14.3,0.70,0.00
2018-06-23,20.4,8.7,14.5,0.00,0.00
2018-06-24,19.9,10.1,14.7,0.60,0.00
2018-06-25,20.5,12.3,16.4,0.00,0.00
2018-06-26,23.8,9.9,17.3,0.00,0.00
2018-06-27,24.2,12.6,18.6,0.00,0.00
2018-06-28,22.3,12.2,16.9,0.00,0.00
2018-06-29,23.1,13.5,18.5,0.00,0.00
2018-06-30,27.9,14.4,21.3,0.00,0.00
2018-07-01,29.0,15.8,22.6,0.00,0.00
2018-07-02,28.1,16.9,22.1,0.60,0.00
2018-07-03,24.0,17.0,20.3,4.20,0.00
2018-07-04,26.1,15.1,21.1,3.60,0.00
2018-07-05,20.1,15.7,17.7,10.10,0.00
2018-07-06,19.5,14.3,16.7,2.80,0.00
2018-07-07,23.2,11.9,18.3,0.20,0.00
2018-07-08,24.3,13.5,19.5,0.00,0.00
2018-07-09,25.6,13.2,20.1,0.00,0.00
2018-07-10,23.1,14.4,19.0,0.50,0.00
2018-07-11,20.9,13.7,17.0,0.70,0.00
2018-07-12,23.9,9.6,17.5,0.00,0.00
2018-07-13,25.5,11.5,19.5,0.00,0.00
2018-07-14,26.8,15.6,21.3,0.00,0.00
2018-07-15,26.4,14.9,20.7,2.00,0.00
2018-07-16,26.2,11.6,19.6,0.10,0.00
2018-07-17,25.3,14.2,20.1,1.10,0.00
2018-07-18,27.6,15.0,21.4,0.00,0.00
2018-07-19,26.8,15.5,21.7,0.20,0.00
2018-07-20,27.8,17.2,21.4,4.30,0.00
2018-07-21,19.4,14.9,17.2,5.60,0.00
2018-07-22,23.9,13.2,18.7,0.00,0.00
2018-07-23,24.1,14.2,19.8,1.50,0.00
2018-07-24,27.9,13.6,21.0,0.00,0.00
2018-07-25,27.7,17.5,22.6,0.00,0.00
2018-07-26,30.2,15.7,23.4,0.00,0.00
2018-07-27,29.9,15.3,23.2,0.00,0.00
2018-07-28,24.9,16.7,19.7,8.10,0.00
2018-07-29,27.5,15.2,21.1,0.00,0.00
2018-07-30,30.7,17.7,24.6,0.00,0.00
2018-07-31,30.7,17.7,24.9,0.00,0.00
2018-08-01,30.6,18.7,24.4,0.00,0.00
2018-08-02,29.1,17.2,23.4,0.40,0.00
2018-08-03,31.6,18.1,25.3,0.00,0.00
2018-08-04,31.7,19.9,26.3,0.00,0.00
2018-08-05,31.5,19.1,25.8,0.00,0.00
2018-08-06,30.7,20.5,25.4,0.00,0.00
2018-08-07,30.3,18.1,24.2,1.20,0.00
2018-08-08,28.3,18.8,23.1,1.60,0.00
2018-08-09,29.3,17.4,20.6,7.60,0.00
2018-08-10,23.4,14.9,18.3,1.00,0.00
2018-08-11,24.6,13.2,18.8,0.00,0.00
2018-08-12,28.7,11.3,20.0,0.00,0.00
2018-08-13,23.7,16.6,20.2,8.20,0.00
2018-08-14,21.0,15.7,17.6,8.40,0.00
2018-08-15,24.2,14.0,18.9,0.00,0.00
2018-08-16,27.6,12.1,20.3,0.00,0.00
2018-08-17,25.3,16.2,19.9,4.80,0.00
2018-08-18,23.7,16.1,19.5,3.50,0.00
2018-08-19,26.1,15.1,20.7,0.20,0.00
2018-08-20,27.9,16.3,22.0,0.00,0.00
2018-08-21,28.4,15.2,21.9,0.00,0.00
2018-08-22,29.2,16.4,22.5,1.70,0.00
2018-08-23,28.0,15.7,21.8,1.70,0.00
2018-08-24,22.6,15.4,18.8,6.80,0.00
2018-08-25,17.6,10.3,13.9,1.80,0.00
2018-08-26,18.2,8.1,13.0,0.80,0.00
2018-08-27,24.3,8.9,16.8,0.00,0.00
2018-08-28,27.0,13.5,20.2,0.00,0.00
2018-08-29,27.3,13.9,19.0,14.70,0.00
2018-08-30,17.7,14.7,16.1,2.00,0.00
2018-08-31,15.2,11.9,13.8,3.60,0.00
2018-09-01,14.9,10.3,12.5,3.90,0.00
2018-09-02,16.5,9.5,13.2,0.30,0.00
2018-09-03,19.2,10.9,14.7,0.40,0.00
2018-09-04,22.4,10.1,16.0,0.00,0.00
2018-09-05,24.5,10.7,17.2,0.00,0.00
2018-09-06,21.6,12.9,17.0,4.80,0.00
2018-09-07,20.4,14.1,17.0,3.90,0.00
2018-09-08,22.6,12.0,16.8,0.00,0.00
2018-09-09,24.9,10.5,17.2,0.00,0.00
2018-09-10,26.0,13.2,19.2,0.00,0.00
2018-09-11,26.7,12.1,19.4,0.00,0.00
2018-09-12,27.3,14.2,20.5,0.30,0.00
2018-09-13,25.2,14.4,18.8,9.80,0.00
2018-09-14,20.5,15.3,17.3,4.40,0.00
2018-09-15,21.3,13.3,16.6,0.10,0.00
2018-09-16,21.9,11.5,16.1,0.00,0.00
2018-09-17,25.0,11.6,18.2,0.00,0.00
2018-09-18,25.4,14.5,19.3,0.00,0.00
2018-09-19,25.9,13.7,19.6,0.00,0.00
2018-09-20,26.4,14.7,20.0,0.00,0.00
2018-09-21,26.4,12.5,18.7,3.00,0.00
2018-09-22,18.1,10.5,14.0,0.40,0.00
2018-09-23,25.5,13.0,20.2,8.50,0.00
2018-09-24,12.7,7.3,10.5,6.70,0.00
2018-09-25,14.7,5.3,9.7,0.00,0.00
2018-09-26,19.4,3.2,11.2,0.00,0.00
2018-09-27,22.1,7.6,14.6,0.00,0.00
2018-09-28,22.0,8.0,15.1,0.00,0.00
2018-09-29,15.7,10.1,12.8,0.00,0.00
