latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.557117,7.549342,283.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2018-07-06,22.1,16.0,18.8,6.20,0.00
2018-07-07,25.3,15.0,21.0,0.40,0.00
2018-07-08,27.1,15.2,21.8,0.00,0.00
2018-07-09,27.9,15.2,22.0,0.00,0.00
2018-07-10,24.0,15.8,20.0,0.60,0.00
2018-07-11,22.6,15.1,18.7,0.10,0.00
2018-07-12,25.3,12.5,19.8,0.00,0.00
2018-07-13,28.4,14.1,22.1,0.00,0.00
2018-07-14,29.8,17.9,24.1,0.00,0.00
2018-07-15,28.9,18.4,23.8,0.90,0.00
2018-07-16,28.1,14.9,22.2,0.10,0.00
2018-07-17,28.4,15.2,22.5,0.80,0.00
2018-07-18,29.0,16.8,23.5,0.00,0.00
2018-07-19,30.1,17.0,23.9,0.00,0.00
2018-07-20,29.6,17.1,23.2,1.00,0.00
2018-07-21,23.3,17.6,19.9,2.30,0.00
2018-07-22,26.5,15.4,21.0,1.30,0.00
2018-07-23,27.0,16.6,22.2,0.60,0.00
2018-07-24,31.2,15.9,24.1,0.00,0.00
2018-07-25,32.1,20.8,26.6,0.00,0.00
2018-07-26,33.4,20.7,27.3,0.00,0.00
2018-07-27,32.9,18.9,26.7,0.00,0.00
2018-07-28,28.8,19.3,23.4,2.40,0.00
2018-07-29,31.9,16.9,24.5,0.00,0.00
2018-07-30,34.1,20.4,27.7,0.00,0.00
2018-07-31,34.1,19.5,27.5,0.00,0.00
2018-08-01,32.4,21.6,26.9,0.60,0.00
2018-08-02,31.8,18.2,25.6,0.00,0.00
2018-08-03,34.2,20.7,27.9,0.00,0.00
2018-08-04,34.2,23.0,28.8,0.00,0.00
2018-08-05,32.9,21.2,27.4,0.00,0.00
2018-08-06,34.9,20.5,27.4,0.00,0.00
2018-08-07,33.1,22.6,27.6,0.20,0.00
2018-08-08,30.5,21.6,26.1,0.50,0.00
2018-08-09,32.5,19.2,23.6,2.90,0.00
2018-08-10,24.8,14.5,19.8,0.00,0.00
2018-08-11,26.3,17.0,21.0,0.00,0.00
2018-08-12,30.0,13.2,22.1,0.00,0.00
2018-08-13,22.9,18.5,20.5,9.60,0.00
2018-08-14,23.9,17.0,20.2,2.60,0.00
2018-08-15,26.7,15.5,21.0,0.00,0.00
2018-08-16,30.1,14.7,22.6,0.00,0.00
2018-08-17,28.5,16.3,22.1,2.90,0.00
2018-08-18,26.2,17.5,21.2,1.30,0.00
2018-08-19,28.8,16.9,23.0,0.00,0.00
2018-08-20,30.0,17.2,23.5,0.00,0.00
2018-08-21,30.3,17.8,24.3,0.00,0.00
2018-08-22,32.7,17.7,24.9,0.00,0.00
2018-08-23,30.7,18.4,24.6,1.40,0.00
2018-08-24,24.7,17.0,20.4,0.50,0.00
2018-08-25,19.1,11.9,14.8,0.90,0.00
2018-08-26,20.4,8.3,14.6,0.10,0.00
2018-08-27,26.0,11.4,18.3,0.10,0.00
2018-08-28,28.4,14.8,21.3,0.00,0.00
2018-08-29,28.5,14.9,21.0,5.10,0.00
2018-08-30,21.6,14.4,18.0,0.20,0.00
2018-08-31,16.9,13.2,14.4,22.30,0.00
2018-09-01,17.5,13.0,14.7,5.60,0.00
2018-09-02,17.9,11.4,14.9,0.30,0.00
2018-09-03,19.8,13.0,16.5,0.20,0.00
2018-09-04,23.0,12.2,18.2,0.00,0.00
2018-09-05,25.6,12.2,19.7,0.00,0.00
2018-09-06,24.5,13.9,18.8,1.90,0.00
2018-09-07,23.2,15.2,18.3,1.40,0.00
2018-09-08,23.4,14.4,17.9,0.00,0.00
2018-09-09,26.6,11.3,18.9,0.00,0.00
2018-09-10,28.5,13.6,21.0,0.00,0.00
2018-09-11,29.1,13.2,21.0,0.00,0.00
2018-09-12,30.9,14.2,22.6,0.50,0.00
2018-09-13,26.7,15.8,20.4,3.90,0.00
2018-09-14,22.4,15.4,18.3,0.90,0.00
2018-09-15,22.6,13.6,17.3,0.20,0.00
2018-09-16,25.3,11.6,17.8,0.00,0.00
2018-09-17,27.7,11.8,19.6,0.00,0.00
2018-09-18,28.2,14.2,21.0,0.00,0.00
2018-09-19,28.3,14.7,21.4,0.00,0.00
2018-09-20,28.4,15.5,21.6,0.00,0.00
